               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  54,            0.057937,            0.083356,           0.0019397,             0.83413,              0.7311,             0.83499,             0.44688,              0.0532,            0.070687,          0.00087569,            0.006502,            0.006502,            0.006502
                  55,            0.058612,            0.079269,           0.0018031,             0.83937,             0.75764,              0.8366,             0.42959,            0.053943,            0.069647,          0.00098319,            0.006436,            0.006436,            0.006436
                  56,            0.057237,             0.08384,           0.0018597,             0.82872,             0.70371,             0.79274,             0.41299,            0.054991,            0.078496,           0.0010955,             0.00637,             0.00637,             0.00637
                  57,            0.057529,             0.08236,           0.0016516,             0.80931,             0.78949,             0.84889,             0.45049,              0.0542,            0.068059,          0.00088511,            0.006304,            0.006304,            0.006304
                  58,            0.057396,            0.080694,           0.0016017,             0.85598,             0.77532,             0.85083,             0.46141,            0.053517,             0.06738,          0.00076473,            0.006238,            0.006238,            0.006238
                  59,            0.056672,            0.076443,           0.0013024,             0.84723,             0.74877,             0.82508,             0.44718,               0.053,            0.072985,           0.0010499,            0.006172,            0.006172,            0.006172
                  60,            0.057189,            0.077015,            0.001899,             0.83877,             0.73498,             0.82458,             0.43364,            0.053226,            0.072809,           0.0010955,            0.006106,            0.006106,            0.006106
                  61,            0.057008,            0.078389,           0.0015025,             0.84098,             0.78574,             0.86462,             0.47755,            0.052136,            0.067427,          0.00079122,             0.00604,             0.00604,             0.00604
                  62,            0.057205,            0.075029,             0.00137,             0.83605,             0.78885,             0.86614,             0.46159,            0.053101,            0.069152,          0.00092523,            0.005974,            0.005974,            0.005974
                  63,            0.057032,            0.075612,           0.0012919,             0.79812,             0.64924,             0.77143,             0.40823,            0.054476,            0.081142,           0.0011416,            0.005908,            0.005908,            0.005908
                  64,            0.055657,            0.077406,           0.0013206,             0.79021,              0.6452,             0.74583,             0.38926,            0.055781,            0.084545,           0.0013626,            0.005842,            0.005842,            0.005842
                  65,            0.056651,             0.08173,           0.0011977,             0.86362,             0.78292,             0.86164,             0.45507,            0.053134,            0.065569,          0.00084214,            0.005776,            0.005776,            0.005776
                  66,            0.056915,            0.078499,           0.0015956,             0.82747,             0.72833,             0.82325,               0.427,            0.054164,             0.07389,          0.00089197,             0.00571,             0.00571,             0.00571
                  67,             0.05578,            0.078702,           0.0014488,             0.84771,             0.72598,             0.83034,             0.44456,            0.052441,            0.070513,          0.00087304,            0.005644,            0.005644,            0.005644
                  68,            0.055855,            0.075941,           0.0014247,             0.83513,             0.74392,             0.84136,             0.44307,            0.052852,             0.07181,          0.00093629,            0.005578,            0.005578,            0.005578
                  69,            0.055991,            0.075166,           0.0013129,               0.853,             0.79823,             0.87529,              0.4779,             0.05209,            0.066971,          0.00067235,            0.005512,            0.005512,            0.005512
                  70,            0.055233,            0.073422,             0.00136,             0.86297,             0.77846,             0.86513,             0.47385,            0.051963,            0.068223,          0.00076723,            0.005446,            0.005446,            0.005446
                  71,            0.055308,            0.072094,           0.0013376,             0.88268,             0.78459,             0.87779,              0.4918,            0.050984,            0.063624,          0.00076603,             0.00538,             0.00538,             0.00538
                  72,            0.055749,            0.075525,           0.0012128,             0.85977,             0.76129,              0.8607,             0.46858,            0.053306,            0.067507,          0.00080723,            0.005314,            0.005314,            0.005314
                  73,             0.05575,            0.073258,           0.0010487,             0.86539,             0.79479,             0.87112,             0.48222,            0.051588,             0.06501,          0.00070332,            0.005248,            0.005248,            0.005248
                  74,            0.055181,            0.074777,           0.0012218,              0.8384,             0.63767,             0.77867,             0.41777,            0.053887,            0.084814,            0.001086,            0.005182,            0.005182,            0.005182
                  75,            0.054445,             0.07334,           0.0012942,             0.85118,             0.80002,             0.86998,             0.46763,            0.052219,            0.068167,          0.00075415,            0.005116,            0.005116,            0.005116
                  76,            0.055547,            0.073118,           0.0012014,             0.88561,             0.81143,             0.88274,             0.49605,            0.051039,            0.063817,          0.00068901,             0.00505,             0.00505,             0.00505
                  77,            0.053938,            0.075414,            0.001444,             0.87818,             0.80625,             0.87691,             0.48644,            0.051284,            0.063029,          0.00062343,            0.004984,            0.004984,            0.004984
                  78,            0.054756,            0.073108,           0.0011575,             0.87659,              0.8032,             0.88043,             0.49086,            0.051244,            0.063827,          0.00065187,            0.004918,            0.004918,            0.004918
                  79,             0.05394,            0.071153,           0.0010816,             0.86739,             0.80831,             0.87966,             0.48643,            0.051364,             0.06473,           0.0007827,            0.004852,            0.004852,            0.004852
                  80,            0.054006,            0.069265,           0.0010416,             0.87031,             0.82721,             0.88504,             0.49962,            0.050929,            0.063514,          0.00064028,            0.004786,            0.004786,            0.004786
                  81,            0.053395,            0.072827,           0.0012677,              0.8872,             0.78635,             0.88307,             0.50087,            0.050867,            0.064394,           0.0007755,             0.00472,             0.00472,             0.00472
                  82,            0.054485,            0.072785,           0.0012335,              0.8666,             0.81458,             0.88633,             0.49679,            0.051343,            0.063392,          0.00056442,            0.004654,            0.004654,            0.004654
                  83,            0.054765,            0.071808,           0.0011914,             0.89181,             0.81697,             0.89394,             0.50448,            0.050713,            0.062611,           0.0005528,            0.004588,            0.004588,            0.004588
                  84,            0.054298,            0.072873,           0.0011116,             0.87755,             0.83351,             0.89902,             0.48964,            0.051369,            0.062178,          0.00060506,            0.004522,            0.004522,            0.004522
                  85,            0.053494,            0.070913,           0.0010766,             0.88728,             0.84247,             0.90094,             0.50918,            0.050842,            0.062417,          0.00060624,            0.004456,            0.004456,            0.004456
                  86,              0.0532,            0.070613,           0.0010485,             0.87903,             0.83864,             0.89692,             0.51745,             0.05002,            0.061681,          0.00050343,             0.00439,             0.00439,             0.00439
                  87,            0.053687,            0.069237,          0.00096809,             0.88022,              0.8293,             0.89931,             0.50697,            0.050114,            0.062654,           0.0005298,            0.004324,            0.004324,            0.004324
                  88,            0.053838,            0.075261,           0.0011197,             0.86894,             0.83125,             0.89026,             0.49171,            0.050717,            0.062972,          0.00052316,            0.004258,            0.004258,            0.004258
                  89,            0.054107,            0.075871,           0.0011343,             0.88908,             0.84145,             0.89764,             0.49717,            0.050546,            0.062535,          0.00048105,            0.004192,            0.004192,            0.004192
                  90,            0.053334,            0.071062,           0.0010329,             0.87937,             0.83865,             0.89443,             0.50409,             0.04991,            0.062328,          0.00047299,            0.004126,            0.004126,            0.004126
                  91,            0.052838,            0.071563,          0.00096501,             0.89455,             0.82392,             0.89752,             0.51881,             0.05004,            0.062176,          0.00044063,             0.00406,             0.00406,             0.00406
                  92,            0.052691,            0.073626,          0.00083976,              0.8692,             0.83206,             0.90231,              0.5138,            0.050078,            0.061149,          0.00045123,            0.003994,            0.003994,            0.003994
                  93,            0.053633,            0.072631,          0.00091279,             0.88916,              0.8131,             0.90229,             0.51683,            0.049913,             0.06099,          0.00041826,            0.003928,            0.003928,            0.003928
                  94,            0.053168,            0.069655,          0.00092204,             0.87865,             0.83431,             0.90514,             0.50879,            0.050162,            0.061087,          0.00043193,            0.003862,            0.003862,            0.003862
                  95,             0.05317,            0.070419,          0.00089064,             0.90078,              0.8404,             0.91641,             0.51479,            0.049987,            0.061636,           0.0004923,            0.003796,            0.003796,            0.003796
                  96,            0.052422,            0.067032,           0.0010357,             0.88852,             0.85185,             0.90976,             0.51464,            0.049997,            0.061622,          0.00056809,             0.00373,             0.00373,             0.00373
                  97,            0.052313,             0.07024,          0.00089451,             0.88408,             0.86089,             0.90797,             0.51862,            0.050164,            0.061458,          0.00056544,            0.003664,            0.003664,            0.003664
                  98,            0.052249,            0.067207,          0.00084992,              0.8826,             0.85969,             0.90788,             0.51932,            0.049644,            0.060974,          0.00043665,            0.003598,            0.003598,            0.003598
                  99,            0.052887,            0.073658,          0.00098649,             0.90009,             0.83657,             0.90291,             0.51896,            0.049546,            0.060611,          0.00056826,            0.003532,            0.003532,            0.003532
                 100,            0.052599,            0.070891,          0.00078195,             0.88738,             0.83026,             0.89337,             0.50339,            0.049884,             0.06059,          0.00048105,            0.003466,            0.003466,            0.003466
                 101,            0.051843,            0.069641,          0.00086954,             0.88467,             0.85991,             0.90213,             0.52411,            0.049411,            0.060086,          0.00045788,              0.0034,              0.0034,              0.0034
                 102,            0.051875,             0.06849,          0.00077717,              0.8799,              0.8155,             0.89093,             0.50731,            0.050037,            0.062176,          0.00043334,            0.003334,            0.003334,            0.003334
                 103,            0.051859,            0.069387,          0.00075766,             0.88396,             0.83951,             0.90073,             0.52136,            0.049446,            0.060896,          0.00047401,            0.003268,            0.003268,            0.003268
                 104,            0.051614,              0.0687,          0.00086103,             0.88199,             0.85565,             0.90212,             0.51235,            0.049508,            0.060108,          0.00045336,            0.003202,            0.003202,            0.003202
                 105,             0.05161,            0.065556,          0.00075407,             0.86769,             0.82046,             0.88297,              0.5009,            0.050607,            0.064222,          0.00047891,            0.003136,            0.003136,            0.003136
                 106,            0.051554,            0.068363,          0.00069048,             0.88739,             0.83969,             0.90219,             0.52019,            0.049154,            0.060464,           0.0004452,             0.00307,             0.00307,             0.00307
                 107,            0.051889,            0.072143,          0.00070573,             0.88813,             0.83171,             0.89463,             0.51862,            0.049216,            0.060988,          0.00039406,            0.003004,            0.003004,            0.003004
                 108,            0.051821,            0.066281,          0.00082883,             0.87249,             0.85441,             0.90311,             0.52204,            0.049006,            0.060324,          0.00035938,            0.002938,            0.002938,            0.002938
                 109,            0.051751,            0.070783,          0.00074788,             0.88542,             0.83868,             0.90131,             0.52775,            0.049663,            0.061249,           0.0003743,            0.002872,            0.002872,            0.002872
                 110,            0.051405,            0.066124,          0.00074918,             0.87514,             0.82947,             0.89869,             0.51558,            0.049965,            0.062823,          0.00035908,            0.002806,            0.002806,            0.002806
                 111,            0.051212,            0.066084,          0.00069597,             0.88615,             0.84564,             0.90918,             0.53161,             0.04897,            0.059907,          0.00034572,             0.00274,             0.00274,             0.00274
                 112,            0.051846,            0.070019,          0.00068975,             0.89598,             0.85965,             0.91179,             0.53359,            0.049171,            0.059455,          0.00034747,            0.002674,            0.002674,            0.002674
                 113,            0.051148,            0.067337,           0.0009303,              0.8944,             0.84069,             0.89958,             0.52698,            0.049091,            0.059919,          0.00038648,            0.002608,            0.002608,            0.002608
                 114,            0.051661,            0.065119,          0.00074412,             0.89106,             0.84507,             0.90653,             0.53256,            0.049334,            0.060739,          0.00037631,            0.002542,            0.002542,            0.002542
                 115,            0.051737,            0.067384,           0.0006745,             0.88533,              0.8573,             0.91013,              0.5279,            0.049195,            0.060107,          0.00036947,            0.002476,            0.002476,            0.002476
                 116,            0.050945,            0.068467,          0.00064737,             0.88748,             0.85346,             0.90455,             0.52064,            0.049087,            0.060425,          0.00035791,             0.00241,             0.00241,             0.00241
                 117,            0.050215,             0.06379,          0.00070887,             0.89028,             0.83979,             0.89871,             0.51557,            0.049203,            0.060675,          0.00035375,            0.002344,            0.002344,            0.002344
                 118,            0.051535,            0.068566,          0.00067112,             0.89869,             0.84632,             0.90811,             0.52083,            0.049095,            0.060816,          0.00033025,            0.002278,            0.002278,            0.002278
                 119,            0.049912,            0.064113,          0.00067173,              0.8959,             0.84438,             0.91439,             0.53416,             0.04887,            0.060117,          0.00032181,            0.002212,            0.002212,            0.002212
                 120,            0.051045,            0.068595,          0.00069021,             0.88806,              0.8541,             0.91174,             0.52886,            0.048894,            0.060636,          0.00033512,            0.002146,            0.002146,            0.002146
                 121,            0.050705,            0.064624,          0.00060881,             0.90248,             0.85353,             0.90953,             0.53272,            0.048847,            0.061307,          0.00034944,             0.00208,             0.00208,             0.00208
                 122,            0.050927,             0.06558,           0.0006952,             0.90544,             0.84793,              0.9126,             0.53359,            0.049011,              0.0612,          0.00031253,            0.002014,            0.002014,            0.002014
                 123,            0.050481,            0.068853,          0.00056474,             0.90311,             0.86585,             0.91756,             0.54244,            0.048529,            0.059246,          0.00030061,            0.001948,            0.001948,            0.001948
                 124,            0.050593,            0.066927,          0.00062003,             0.88873,             0.85299,             0.91244,             0.53053,            0.048661,            0.059677,          0.00032213,            0.001882,            0.001882,            0.001882
                 125,            0.050289,            0.066487,          0.00074962,              0.8849,             0.85735,             0.90841,             0.52902,            0.048604,            0.059833,          0.00033236,            0.001816,            0.001816,            0.001816
                 126,             0.05106,            0.068228,           0.0007374,             0.89896,             0.84653,              0.9011,             0.52223,            0.049203,            0.060639,          0.00039285,             0.00175,             0.00175,             0.00175
                 127,            0.049719,            0.067941,          0.00062307,             0.90326,             0.85212,             0.90899,             0.53006,            0.048627,            0.059893,          0.00033054,            0.001684,            0.001684,            0.001684
                 128,            0.050126,            0.062672,          0.00064497,             0.89406,             0.85323,              0.9113,             0.53578,            0.048578,            0.060776,          0.00032538,            0.001618,            0.001618,            0.001618
                 129,            0.050638,            0.069024,          0.00061766,             0.88916,             0.87335,             0.91838,             0.53892,             0.04835,            0.059267,          0.00031684,            0.001552,            0.001552,            0.001552
                 130,            0.049989,            0.067667,          0.00057649,             0.88852,             0.85576,             0.91299,             0.53677,            0.048549,            0.060036,          0.00032711,            0.001486,            0.001486,            0.001486
                 131,            0.049691,             0.06368,          0.00054079,             0.89719,             0.85669,             0.91499,             0.53789,            0.048493,            0.060081,          0.00033855,             0.00142,             0.00142,             0.00142
                 132,            0.050262,            0.065122,          0.00058611,             0.89708,             0.85669,             0.90951,             0.53422,            0.048492,            0.059674,          0.00033502,            0.001354,            0.001354,            0.001354
                 133,            0.050387,            0.066553,          0.00051346,             0.89574,             0.86088,             0.91164,             0.53563,            0.048328,            0.059251,          0.00030752,            0.001288,            0.001288,            0.001288
                 134,            0.050036,            0.064409,           0.0006349,             0.89757,              0.8682,             0.91701,             0.53644,            0.048403,            0.059613,          0.00033073,            0.001222,            0.001222,            0.001222
                 135,            0.049877,            0.063644,          0.00054244,             0.89595,             0.86902,             0.91688,             0.53576,            0.048413,            0.059429,          0.00031251,            0.001156,            0.001156,            0.001156
                 136,            0.049961,              0.0633,          0.00057456,             0.89449,             0.86642,             0.91625,             0.53566,            0.048332,            0.059573,          0.00029959,             0.00109,             0.00109,             0.00109
                 137,            0.050003,            0.063144,          0.00056681,              0.8957,               0.866,             0.91359,             0.53296,            0.048341,            0.059331,          0.00030894,            0.001024,            0.001024,            0.001024
                 138,            0.049692,             0.06568,          0.00058073,             0.90012,             0.87058,             0.91841,             0.54148,            0.048336,              0.0592,          0.00029798,            0.000958,            0.000958,            0.000958
                 139,            0.050098,            0.065512,          0.00061927,             0.89922,             0.86143,             0.91898,             0.53888,            0.048361,            0.059448,          0.00030972,            0.000892,            0.000892,            0.000892
                 140,            0.049712,            0.065051,          0.00055024,             0.90151,             0.85815,             0.91571,             0.53555,            0.048336,            0.059857,          0.00030652,            0.000826,            0.000826,            0.000826
                 141,             0.04985,             0.06236,          0.00057069,             0.89477,             0.86505,              0.9143,              0.5348,            0.048104,            0.059636,          0.00030107,             0.00076,             0.00076,             0.00076
                 142,            0.050223,            0.066467,          0.00062693,             0.89622,             0.86415,             0.91161,             0.53652,            0.048104,            0.059085,          0.00029437,            0.000694,            0.000694,            0.000694
                 143,            0.050103,            0.064094,           0.0005085,             0.90161,             0.86033,             0.91416,             0.53817,            0.048121,            0.059206,          0.00030035,            0.000628,            0.000628,            0.000628
                 144,            0.050514,            0.062421,          0.00063488,              0.9001,             0.85363,             0.91211,             0.54041,            0.048185,            0.059438,          0.00031003,            0.000562,            0.000562,            0.000562
                 145,            0.049972,             0.06669,          0.00049237,             0.90373,             0.85868,             0.91796,             0.54323,             0.04801,             0.05907,          0.00029859,            0.000496,            0.000496,            0.000496
                 146,            0.050073,            0.064097,          0.00071899,              0.8941,             0.86884,             0.91894,             0.54542,            0.047989,            0.058696,          0.00030087,             0.00043,             0.00043,             0.00043
                 147,            0.049284,            0.061273,          0.00058911,             0.89443,             0.87144,             0.91858,             0.54442,            0.048001,             0.05889,          0.00031033,            0.000364,            0.000364,            0.000364
                 148,            0.049004,            0.059159,          0.00056756,             0.90008,             0.86569,             0.91785,             0.54084,            0.047998,            0.058949,          0.00031598,            0.000298,            0.000298,            0.000298
                 149,             0.04954,            0.062976,          0.00046356,             0.89267,             0.86918,             0.91961,             0.54153,            0.048031,            0.059002,          0.00031075,            0.000232,            0.000232,            0.000232
