               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 109,            0.051839,            0.070542,          0.00070718,             0.89013,             0.81889,             0.89118,             0.51119,            0.049803,            0.061021,          0.00051343,            0.002872,            0.002872,            0.002872
                 110,            0.051375,            0.066085,          0.00084101,               0.878,             0.82339,             0.90116,             0.52119,            0.049729,            0.062684,          0.00046226,            0.002806,            0.002806,            0.002806
                 111,            0.051223,            0.066094,          0.00060534,             0.88444,             0.84369,             0.90553,             0.52593,            0.049118,            0.060921,           0.0004474,             0.00274,             0.00274,             0.00274
                 112,            0.051605,            0.069616,          0.00066522,              0.8797,             0.86242,             0.90766,             0.52666,            0.049574,            0.060925,           0.0005004,            0.002674,            0.002674,            0.002674
                 113,            0.051189,            0.067259,          0.00074231,             0.86085,             0.84239,             0.89179,             0.52248,            0.049053,            0.060719,           0.0004582,            0.002608,            0.002608,            0.002608
                 114,            0.051602,            0.065396,          0.00059641,             0.88952,              0.8517,              0.9093,             0.53332,            0.048947,            0.060137,          0.00045505,            0.002542,            0.002542,            0.002542
                 115,            0.051802,            0.067252,          0.00064124,              0.8749,              0.8272,             0.89415,             0.52298,            0.049256,            0.061371,          0.00043251,            0.002476,            0.002476,            0.002476
                 116,            0.050876,             0.06816,          0.00067828,             0.86794,             0.84062,             0.89319,             0.51812,            0.049242,            0.061714,          0.00045623,             0.00241,             0.00241,             0.00241
                 117,            0.050141,            0.063376,          0.00065771,             0.86579,             0.85557,             0.90555,             0.52746,            0.048745,            0.060521,          0.00039428,            0.002344,            0.002344,            0.002344
                 118,             0.05151,            0.068209,          0.00061865,             0.87717,             0.83847,              0.9016,             0.52297,            0.048795,            0.060516,          0.00042012,            0.002278,            0.002278,            0.002278
                 119,            0.049985,            0.063862,          0.00056223,             0.87904,             0.85143,             0.90096,             0.52535,            0.048897,            0.060549,          0.00042697,            0.002212,            0.002212,            0.002212
                 120,             0.05101,             0.06851,          0.00061258,             0.88211,             0.84629,             0.89433,             0.52205,            0.048968,            0.060457,           0.0004053,            0.002146,            0.002146,            0.002146
                 121,            0.050709,            0.064832,          0.00072505,             0.90384,             0.83895,             0.90565,             0.52812,            0.048994,             0.06096,          0.00041217,             0.00208,             0.00208,             0.00208
                 122,            0.051003,            0.065688,          0.00070029,             0.90384,             0.84676,             0.90853,             0.53369,            0.049101,            0.060763,          0.00041333,            0.002014,            0.002014,            0.002014
                 123,            0.050415,            0.068778,          0.00054542,             0.89529,             0.83996,             0.90411,             0.53312,            0.048994,            0.060452,          0.00040485,            0.001948,            0.001948,            0.001948
                 124,            0.050718,            0.066839,          0.00056151,             0.89836,             0.84142,             0.89821,             0.53127,            0.048821,            0.060461,           0.0003831,            0.001882,            0.001882,            0.001882
